objectid,abrevia,cod_linea,nom_ruta,orig_ruta,dest_ruta,fec_impl,loc_orig,loc_dest,long_ruta,oper_ruta,route_id,cod_ruta,zon_dest,zon_orig,hor_habil,hor_sab,hor_fest,est_ruta,tip_bus,tip_serv,dias_oper,tip_hor,tipo_oper,ruta_rural,globalid,shape_Length
4194,NA,JH76,J76,Portal Usme,Universidades – CityU, ,5,3,14.66117458,No Aplica,12060,J76,0,12,5:00 a. m. - 8:30 a. m., , ,1,2,1,1,3,1,3,{B4110B62-BB58-46F5-863D-155AF67F0536},14661.1768425834
4196,NA,BH27,H27,Portal Norte-Unicervantes,Portal Tunal, ,11,6,25.79978281,No Aplica,10062,H27,11,2,6:00 a. m. - 9:00 a. m. _ 3:00 p. m. - 8:00 p. m., , ,1,2,1,1,2,1,3,{B8187926-8D37-4BF3-8BDC-71E19A86A8BB},25799.7855692926
4199,NA,4,4H,Héroes - Colmena Seguros,Portal Sur - Jfk Coop. F, ,2,7,19.27547058,No Aplica,11747,4 H,9,0,4:00 a. m. - 11:00 p. m.,4:00 a. m. - 11:00 p. m.,4:00 a. m. - 10:00 p. m.,1,2,1,3,1,1,3,{BE0259BE-484C-4790-AF8E-17817E7E9B02},19275.4755656672
4200,NA,EG42,E42,San Mateo - Cc Unisur,7 De Agosto, ,0,12,19.00858599,No Aplica,11879,E42,0,9,4:00 a. m. - 11:00 p. m.,4:00 a. m. - 11:00 p. m.,4:00 a. m. - 10:00 p. m.,1,2,1,3,1,1,3,{BE091CA4-105E-4909-9B5A-1049562CFFF7},19008.5984542331
4201,NA,EG48,E48,San Mateo - CC Unisur,CAD, ,0,14,15.01230756,No Aplica,12444,E48,6,9,4:00 a. m. - 9:00 a. m., , ,1,2,1,1,3,1,3,{C0EF7770-42D6-4AE9-BBE0-DD49D5C4CD41},15012.3196113694
4202,NA,BL18,L18,Terminal,Portal 20 De Julio, ,11,4,25.73101996,No Aplica,12012,L18,13,2,5:00 a. m. - 11:00 p. m.,5:30 a. m. - 9:30 p. m.,4:30 a. m. - 10:00 p. m.,1,2,1,3,1,1,3,{C1659D17-2467-494D-AAF3-58BD8212B3D1},25731.0214438253
4204,NA,DL81,L81,Puente De Guadua,Portal 20 De Julio, ,10,4,25.35920995,No Aplica,12383,L81,13,4,5:00 a. m. - 11:00 p. m.,5:00 a. m. - 10:30 p. m.,5:00 a. m. - 10:00 p. m.,1,3,2,3,1,1,3,{C3CD6B56-97A0-4C57-8D00-DDBFBFC08521},25359.2114609564
4205,NA,CH17,H17,Portal Suba,Portal Usme, ,11,5,30.45099597,No Aplica,11910,H17,12,3,4:30 a. m. - 8:00 p. m.,5:00 a. m. - 3:00 p. m., ,1,1,1,2,1,1,3,{C6A93857-569D-4F5E-B1F9-AB2B7300FD16},30450.9983713554
4207,NA,1,1P,Universidades – CityU,Portal ElDorado – C.C. N, ,3,9,11.81832905,No Aplica,11851,1 P,1,0,4:30 a. m. - 11:00 p. m.,4:30 a. m. - 11:00 p. m.,4:30 a. m. - 10:00 p. m.,1,2,1,3,1,1,3,{D03F028C-57C4-498B-9226-9A9DBF2B6C12},11818.3302572205
4208,NA,BH75,B75,Portal Usme,Portal Norte-Unicervantes, ,5,11,29.22728555,No Aplica,11744,B75,1,12,4:00 a. m. - 11:00 p. m.,4:00 a. m. - 11:00 p. m.,4:00 a. m. - 10:00 p. m.,1,2,1,3,1,1,3,{D35DC482-34AB-4C0B-B26F-FE8F9DDA2888},29227.2889097162
4209,NA,MP85,MP85Cv,AK 68 - CL 9A,Museo Nacional,29/10/2025,16,3,21.51977666,No Aplica,12536,MP85,7,0, , ,7:00 a. m. - 2:00 p. m.,1,3,2,4,3,1,3,{D4484798-9378-4201-8E81-B4A5608FBB74},21519.7786936067
4210,NA,CM84,C84,Calle 72,Etb Tibabuyes, ,2,11,15.67439403,No Aplica,12387,C84,3,0,6:00 a. m. - 11:00 p. m.,6:00 a. m. - 11:00 p. m.,6:00 a. m. - 10:00 p. m.,1,3,2,3,1,1,3,{D5EA26AA-4A54-4790-B26A-17794707A84E},15674.3944622659
4211,NA,BG12,G12,Portal Norte-Unicervantes,Portal Sur - Jfk Coop. F, ,11,7,26.80640483,No Aplica,11463,G12,9,2,4:30 a. m. - 11:00 p. m.,4:30 a. m. - 11:00 p. m.,4:30 a. m. - 10:00 p. m.,1,2,1,3,1,1,3,{D6FF6493-CBBE-4348-AB6A-B0951E5AC8A2},26806.4103867289
4213,NA,7-2,7-2,Portal Suba,Polo - Fincomercio, ,11,12,10.93536514,No Aplica,11856,7 E,3,3,4:30 a. m. - 11:00 p. m.,4:30 a. m. - 11:00 p. m.,4:30 a. m. - 10:00 p. m.,1,1,1,3,1,1,3,{DB524409-8BD3-460F-AD54-70B2E444B2F9},10935.3652741894
4214,NA,CJ73,C73,Universidades – CityU,Portal Suba, ,3,11,23.26735359,No Aplica,11914,C73,3,0,4:00 p. m. - 10:30 p. m., , ,1,2,1,1,4,1,3,{DC314037-E787-4CD7-88BD-BCFFE6480306},23267.3537974742
4215,NA,7-1,7-1,Polo - Fincomercio,Portal Suba, ,11,12,11.37455299,No Aplica,11627,7 P,3,3,4:30 a. m. - 11:00 p. m.,4:30 a. m. - 11:00 p. m.,4:30 a. m. - 10:00 p. m.,1,1,1,3,1,1,3,{DD347F83-D57C-482E-B2E2-C15D2D0CAD48},11374.5531437212
4216,NA,BF28,B28,Portal Américas,Portal Norte-Unicervantes, ,8,1,29.16168162,No Aplica,12612,B28,1,8,4:00 a. m. - 8:00 p. m.,4:00 a. m. - 8:00 p. m., ,1,1,1,2,1,1,3,{DDD53329-9AA6-4E0D-AC11-BC8A34547389},29161.689491007
4217,BOS,GA567,Parques De Bogotá - Porciúncula,Parque De Bogotá,Porciuncula,12/02/2014,7,7,57.1642836,ETIB BO,8627,GA567-3,9,9,4:00 a. m. - 11:00 p. m.,4:00 a. m. - 11:00 p. m.,5:00 a. m. - 10:00 p. m.,1,4,1,3,1,2,3,{DE37353E-5EF4-4006-8535-35E91BBEF46E},57164.2836009817
4218,NA,BD55,B55,Portal 80,Toberin - Foundever, ,10,1,16.3870549,No Aplica,12075,B55,1,4,5:00 a. m. - 8:30 a. m., , ,1,1,1,1,3,1,3,{DEDFE645-A849-429A-B7C5-BD3EB691C4A2},16387.0559821335
4219,NA,BG46,B46,San Mateo - Cc Unisur,Portal Norte-Unicervantes, ,0,11,31.23753,No Aplica,11872,B46,1,9,4:00 a. m. - 9:00 a. m. _ 3:00 p. m. - 8:00 p. m.,4:00 a. m. - 9:00 a. m. _ 3:00 p. m. - 8:00 p. m., ,1,2,1,2,2,1,3,{E2C5627C-14EC-4BD1-81C1-18D0D7379A9C},31237.5434104935
4220,NA,CF19,F19,Portal Suba,Banderas, ,11,8,27.08548805,No Aplica,12048,F19,8,3,4:30 a. m. - 10:00 p. m.,4:30 a. m. - 10:00 p. m., ,1,2,1,2,1,1,3,{E4BFB432-16C1-4741-99AB-68E6B93D25E8},27085.4900995878
4221,NA,DL81,D81CV,Portal 20 De Julio,Puente De Guadua, ,4,10,25.00481843,No Aplica,12295,D81CV,4,13, , ,7:00 a. m. - 2:00 p. m.,1,3,2,4,1,1,3,{E68F20DE-D34B-4AD9-BD81-54C4B7ADCCEB},25004.8199031527
4222,NA,KG43,K43,San Mateo - Cc Unisur,Portal ElDorado – C.C. N, ,0,9,23.74669299,No Aplica,11926,K43,14,6,4:00 a. m. - 11:00 p. m.,4:00 a. m. - 11:00 p. m.,4:00 a. m. - 10:00 p. m.,1,1,1,3,1,1,3,{E796DFAF-AB15-42A5-B787-8730AE230845},23746.7059067562
4223,NA,ML82,L82,Clinica El Bosque,Portal 20 De Julio, ,4,1,19.06005628,No Aplica,12297,L82,13,13,4:00 a. m. - 11:00 p. m.,4:00 a. m. - 11:00 p. m.,5:30 a. m. - 10:00 p. m.,1,3,2,3,1,1,3,{E83F832C-6294-4B4D-AF8F-88379F185234},19060.0582630393
4224,USM,330,El Uval - La Estrellita,La Estrellita,El Uval,13/04/2013,1,5,52.10268816,CONSORCIO EXPRESS USAQUEN N,7883,330-2,12,1,4:30 a. m. - 12:00 a. m.,4:30 a. m. - 12:00 a. m.,6:00 a. m. - 11:30 p. m.,1,3,1,3,1,2,3,{E931CE5D-FB86-4FAE-8856-DE162C618DE6},52102.6881600659
4225,NA,BH72,H72,Toberin - Foundever,Portal Usme, ,11,5,29.38957663,No Aplica,11988,H72,12,2,5:30 a. m. - 11:00 p. m.,5:30 a. m. - 11:00 p. m.,5:00 a. m. - 9:00 p. m.,1,1,1,3,1,1,3,{E9576516-88DD-43C3-8674-EDD73308A3DD},29389.5796878422
4228,NA,3,3C,Corferias,Portal Tunal, ,13,6,14.16680237,No Aplica,11885,3 C,11,6,4:00 a. m. - 11:00 p. m.,4:00 a. m. - 11:00 p. m.,4:00 a. m. - 10:00 p. m.,1,1,1,3,1,1,3,{EEE97685-8ED4-41FF-A8B8-A3E872158845},14166.804481849
4229,NA,ML82,M82Cv,Portal 20 De Julio,Clinica El Bosque, ,1,4,20.00893051,No Aplica,12465,M82CV,13,1, , ,7:00 a. m. - 2:00 p. m.,1,3,2,4,3,1,3,{EF3D1CC1-5956-42C8-99B6-EB8CCD6B6E36},20008.9327262219
4230,NA,BH27,B27,Portal Tunal,Portal Norte-Unicervantes, ,6,11,27.29078018,No Aplica,10058,B27,1,11,5:00 a. m. - 9:00 a. m. _ 4:00 p. m. - 8:00 p. m., , ,1,2,1,1,2,1,3,{EFD8552D-3E59-410D-BE0C-4E773C469F58},27290.7835588919
4231,NA,BG12,G12GS,Portal Norte-Unicervantes,General Santander, ,11,16,22.25213942,No Aplica,11463,G12GS,10,2,5:00 a. m. - 7:00 a. m., , ,1,2,1,1,3,1,3,{F1C06031-6A19-44C1-9E07-D589A81B17F3},22252.141216357
4232,NA,DH21,D21,Portal Tunal,Portal 80, ,6,10,24.93763395,No Aplica,11382,D21,4,11,4:00 a. m. - 11:00 p. m.,4:00 a. m. - 11:00 p. m., ,1,2,1,2,1,1,3,{F3A4DF37-E0A8-47BB-845D-1DF6FFA9AC60},24937.6363965802
4233,NA,FJ23,J23B,Banderas,Las Aguas - Centro Colom, ,8,3,9.77358196,No Aplica,12070,J23B,0,7, , ,5:00 a. m. - 10:00 p. m.,1,2,1,1,3,1,3,{F4DC36AC-6191-4BFB-A2C1-F967360099E6},9773.58376103771
4234,NA,HM83,M83,Portal Usme,Museo Nacional, ,5,3,14.57137817,No Aplica,12102,M83,0,12,4:30 a. m. - 11:00 p. m.,4:30 a. m. - 10:30 p. m.,4:30 a. m. - 10:00 p. m.,1,2,1,3,1,1,3,{F53AE4EA-1DCF-47A7-A89B-B67D4018AFBA},14571.3804541288
4235,NA,MK86,K86,Hacienda Santa Barbara,Aeropuerto El Dorado, ,1,9,26.00209154,No Aplica,12113,K86,6,1,5:30 a. m. - 11:00 p. m.,5:30 a. m. - 11:00 p. m.,5:30 a. m. - 10:00 p. m.,1,3,2,3,1,1,3,{FB8D9FC5-C6BB-4E87-B448-033E5754B438},26002.0962968661
4236,NA,FM51,F51,Museo Nacional,Portal Américas, ,3,8,15.02827327,No Aplica,11725,F51,8,0,5:00 a. m. - 11:00 p. m.,5:00 a. m. - 11:00 p. m., ,1,1,1,2,1,1,3,{FBECD3D0-F6D5-43E9-BAAF-30A4E595658E},15028.2796892743
4240,NA,BJ74,J74,Portal Norte-Unicervantes,Universidades – CityU, ,1,3,19.250361,No Aplica,12576,J74,0,1,5:30 a. m. - 9:30 p. m.,6:30 a. m. - 8:30 p. m., ,1,1,1,2,1,1,3,{5A404B42-F578-4E19-BAD1-24E112D286FA},17973.2843944337
4241,AAA,LL815,Villa Del Cerro - Est. Av. 1 De Mayo,Villa Del Cerro,Est. Av. 1 De Mayo ,31/01/2022,4,3,8.05456175,CONSORCIO EXPRESS SAN CRISTOBALD,12557,L815-1,0,13,4:00 a. m. - 7:00 p. m.,4:00 a. m. - 7:00 p. m.,5:00 a. m. - 7:00 p. m.,1,4,1,3,1,2,,{5DC7E29B-CFAD-435C-A4F3-B9E515329399},8054.56174791738
4243,NA,BJ74,B74,Universidades – CityU,Portal Norte-Unicervantes, ,3,1,18.847519,No Aplica,12577,B74,1,0,6:00 a. m. - 10:30 p. m.,7:00 a. m. - 8:30 p. m., ,1,1,1,2,1,1,3,{8C3FBAC4-4DB4-484C-ABF9-AE8DBEE6F5F6},17131.1631173773
4244,CCC,CA164,Suba Tibabuyes - Porciúncula,Porciúncula,Suba Tibabuyes,18/11/2025,13,11,23.20586398,EMASIVO 16 SF,12262,C164-2,3,0,4:00 a. m. - 8:30 a. m. _ 1:00 p. m. - 7:00 p. m., , ,1,4,1,1,2,2,,{AA94967A-97F2-46D8-A3BF-609F311052B1},23205.8639808937
4246,LLL,LL815,Villa Del Cerro - Est. Av. 1° De Mayo,Est. Av. 1 De Mayo ,Villa Del Cerro,31/01/2022,3,4,6.5047658,CONSORCIO EXPRESS SAN CRISTOBALD,12557,L815-2,13,12,4:00 a. m. - 7:00 p. m.,4:00 a. m. - 7:00 p. m.,5:00 a. m. - 7:00 p. m.,1,4,1,3,1,2,,{C28387F8-402C-462C-9E9D-6E8378F61791},6504.76579942479
4247,KKK,KK300,Puente Grande,Portal El Dorado,Puente Grande,26/12/2020,9,9,16.57354442,GRAN AMÉRICAS FONTIBON I,12265,K300-3,6,6,4:30 a. m. - 12:30 a. m.,4:30 a. m. - 12:30 a. m.,,1,4,2,2,1,2,3,{CC33A2B5-2F6B-4C54-8B77-37CF88A79BA2},16573.5444209665
4248,AAA,CA164,Suba Tibabuyes - Porciúncula,Suba Tibabuyes,Porciúncula,18/11/2025,11,13,24.6371204,EMASIVO 16 SF,12262,A164-1,0,3,4:00 a. m. - 8:30 a. m. _ 1:00 p. m. - 7:00 p. m., , ,1,4,1,1,2,2,,{E8ADDEAD-31B4-41C2-BB4A-40B4249097B1},24637.1203963517
4250,CCC,CB165,Suba Rincón - Porciúncula,Suba Rincón,Unicentro,18/11/2025,11,1,18.35971922,EMASIVO 16 SF,12663,CB165-3,1,4,4:30 a. m. - 8:30 a. m. _ 2:00 p. m. - 8:00 p. m.,5:00 a. m. - 7:30 p. m.,5:00 a. m. - 7:30 p. m.,1,4,1,3,2,2,3,{F82A9D0E-1F4D-4A4C-AC98-7E78F75092B1},18359.7192190314
4251,AAA,KA332,El Recodo - Porciuncula,El Recodo,La Porciuncula,2/04/2022,9,2,41.28657485,ZMO FONTIBON V,12085,KA332-3,0,7,4:30 a. m. - 10:00 p. m.,4:30 a. m. - 8:00 p. m.,5:30 a. m. - 8:00 p. m.,1,3,1,3,1,2,0,{00582210-94C8-49EE-8424-EF4AACA5536B},41286.5748497988
4252,HHH,HB608,Arabia - Av. Calle 134,Av. Calle 134,Arabia,26/10/2020,1,19,53.25520891,SUMA CIUDAD BOLIVAR BC,5753,HB608-3,11,1,4:00 a. m. - 9:00 p. m.,4:00 a. m. - 9:00 p. m.,5:00 a. m. - 8:00 p. m.,1,3,1,3,1,2,0,{00980B16-3FB3-430E-A7E9-8DF27A1A7184},53255.2089145635
4253,HHH,GH543,Est. G. Santander - Timiza,Timiza,Gral Santander,18/11/2024,8,15,10.05891514,ETIB BO,11884,GH543-3,10,8,4:30 a. m. - 10:00 p. m.,4:30 a. m. - 10:00 p. m.,6:00 a. m. - 7:00 p. m.,1,4,1,3,1,2,0,{009A78E7-7B31-4505-B095-886E6131948B},10058.9151391122
4254,LLL,BL919,Terminal Norte - Gaviotas,Terminal Norte,Gaviotas,8/11/2021,4,11,36.6630136,CONSORCIO EXPRESS USAQUEN N,8572,L919-2,13,2,3:30 a. m. - 10:00 p. m.,3:30 a. m. - 10:00 p. m.,4:30 a. m. - 5:00 p. m.,1,4,1,3,1,2,,{01404B6C-28FC-4123-A69E-CCC0DA697F32},36663.0136026133
4256,CBO,P44,Bosa Santa Fe - Arabia,Bosa Santa Fe,Arabia,17/03/2014,7,19,33.30097746,SUMA CIUDAD BOLIVAR BC,7704,P44-3,11,8,3:15 a. m. - 10:00 p. m.,3:15 a. m. - 10:00 p. m.,4:30 a. m. - 9:00 p. m.,1,4,1,3,1,2,0,{0632F4A9-1431-43A1-ABBB-5545BE9D86DB},33300.9774613942
4258,BBB,BK905,Serrezuela - Puente Aéreo,Puente Aéreo,Serrezuela,28/12/2020,9,1,51.01919094,CONSORCIO EXPRESS USAQUEN N,7877,BK905-3,1,6,4:00 a. m. - 11:00 p. m.,4:00 a. m. - 11:00 p. m.,5:00 a. m. - 10:00 p. m.,1,5,1,3,1,2,0,{08586493-E789-4473-AE5C-C53DCC178395},51019.1909371766
4259,BBB,CB138,Bilbao - Cedritos,Bilbao,Cedritos,31/08/2021,11,1,27.82496249,EMASIVO 16 SF,10248,CB138-3,1,3,4:00 a. m. - 10:00 p. m.,4:00 a. m. - 9:00 p. m.,4:00 a. m. - 9:00 p. m.,1,3,1,3,1,2,0,{0C7062E0-314A-46A9-BD05-50E384015FA7},27824.9624890079
4260,AAA,GA522,Metrovivienda - Germania,Metrovivienda,Germania,6/09/2021,7,3,43.61866185,MASIVO CAPITAL KE,8591,GA522-3,0,8,4:00 a. m. - 9:00 p. m.,4:00 a. m. - 9:00 p. m.,5:00 a. m. - 8:00 p. m.,1,5,1,3,1,2,0,{0DC10E54-3D37-4C0F-88AE-AF1F7ED6670A},43618.6618486045
4261,HHH,HG712,Alfonso López - Bosa La Estación,Bosa La Estacion,Alfonso López,17/07/2021,7,5,34.88389172,GRAN AMERICAS USME III,10012,HG712-3,12,9,4:00 a. m. - 10:30 p. m.,4:00 a. m. - 10:30 p. m.,5:00 a. m. - 10:00 p. m.,1,4,1,3,1,2,0,{0E1C7A00-0123-4B00-9024-1B06DB059262},34883.8917171897
4262,AAA,LA809,Santa Rita So - Marly,Santa Rita S.O.,Marly,6/09/2021,4,13,26.6528469,CONSORCIO EXPRESS SAN CRISTOBALD,6463,LA809-3,0,13,4:00 a. m. - 9:00 p. m.,4:00 a. m. - 8:00 p. m.,5:30 a. m. - 7:00 p. m.,1,4,1,3,1,2,0,{0E28E038-C82D-4079-9047-B67D729D94C3},26652.8468951183
4263,AAA,HA708,Antonio J. De Sucre - Chicó Norte,Antonio J. De Sucre,Chico Norte,16/01/2021,5,2,53.64044199,GRAN AMERICAS USME III,11829,HA708-3,0,12,3:30 a. m. - 10:00 p. m.,3:30 a. m. - 10:00 p. m.,4:30 a. m. - 9:30 p. m.,1,3,1,3,1,2,0,{0EBB070F-D274-4308-8082-548E44018ABA},53640.4419934373
4264,HHH,LH811,Aguas Claras - Est. Restrepo,Aguas Claras,Restrepo,19/10/2021,4,15,11.443604,CONSORCIO EXPRESS USAQUEN N,6585,LH811-3,11,13,4:00 a. m. - 7:00 p. m.,4:00 a. m. - 4:30 p. m.,7:30 a. m. - 3:30 p. m.,1,4,2,3,1,2,0,{106E50C8-5F83-408B-A9B5-880BC360168A},11443.6040048953
4265,KKK,GK502,Villa Del Río - Aeropuerto,Villa Del Rio,Aeropuerto,16/03/2020,7,9,39.5690184,ETIB BO,8461,GK502-3,5,9,4:00 a. m. - 10:00 p. m.,4:00 a. m. - 8:30 p. m.,5:00 a. m. - 8:30 p. m.,1,4,1,3,1,2,0,{11D95F23-F6F1-4E4F-9424-AE43D0DE7475},39569.0184032001
4266,HHH,HL636,Rincón De Venecia - San Blas II,San Blas II,Rincon De Venecia,1/10/2022,4,6,26.80851652,ODT LA ROLITA,11538,HL636-3,10,13,3:30 a. m. - 9:30 p. m.,3:30 a. m. - 9:30 p. m.,4:30 a. m. - 9:15 p. m.,1,4,1,3,1,2,0,{14A71D66-236B-43B1-AE4B-50E53DC89E51},26808.5165205692
4267,KKK,HK629,Potosí - Fontibón Centro,Potosí,Fontibón Centro,12/11/2022,19,9,39.04731196,ODT LA ROLITA,12443,HK629-3,6,11,3:30 a. m. - 9:00 p. m.,3:30 a. m. - 9:00 p. m.,5:00 a. m. - 9:00 p. m.,1,4,1,3,1,2,0,{15468B32-7B0F-4101-B69C-B42890D0B19A},39047.3119570814
4268,GGG,GF546,La Marlene - Portal Américas,La Marlene,Portal Américas,,8,7,13.04929043,MASIVO CAPITAL KE,4648,GH546,8,9,4:00 a. m. - 11:00 p. m.,4:00 a. m. - 11:00 p. m.,4:30 a. m. - 10:00 p. m.,1,1,1,3,1,2,3,{16A41256-79E8-4EDF-AFD1-23ADD7AC00F0},13049.2904329298
4270,HHH,HF603,Santo Domingo - Corabastos,Corabastos,Santo Domingo,28/11/2020,8,19,26.89210467,ETIB BO,6079,HF603-3,10,8,4:00 a. m. - 11:00 p. m.,4:00 a. m. - 11:00 p. m.,5:00 a. m. - 10:00 p. m.,1,4,1,3,1,2,0,{17BF677E-9D2E-4707-A343-97DFE24321CF},26892.1046658544
4271,CCC,CB145,Bilbao - San Cristóbal Norte,San Cristobal Norte,Bilbao,31/08/2021,1,11,31.23760184,EMASIVO 16 SF,12322,CB145-3,3,1,4:00 a. m. - 10:00 p. m.,4:00 a. m. - 9:00 p. m.,4:00 a. m. - 9:00 p. m.,1,3,1,3,1,2,0,{18FD5E5E-3389-4A25-865B-744B7D65C01D},31237.6018408165
4272,COL,T52,Calle 167,Toberín,Calle 167,31/07/2017,11,11,4.2975855,MASIVO CAPITAL SO,5186,T52-3,2,2,5:00 a. m. - 9:00 p. m.,4:00 a. m. - 9:00 p. m.,4:00 a. m. - 9:00 p. m.,1,4,2,3,1,2,0,{193B315C-BCD3-4EF8-BBA1-31E5E927268C},4297.5855036972
4273,AAA,FA426,Galán - Est. Comuneros,Galan,Comuneros,18/10/2022,16,14,11.84313316,MASIVO CAPITAL KE,7673,FA426-3,0,8,4:30 a. m. - 10:30 p. m.,4:30 a. m. - 11:00 p. m., ,1,4,1,2,1,2,0,{195EE52F-61FA-4477-93CB-F18D034BF1AA},11843.1331634555
4274,BOS,607A,San Bernardino - Pontevedra,Pontevedra,San Bernardino,4/03/2014,11,7,40.17285204,ETIB BO,7248,607A-3,9,3,4:00 a. m. - 10:00 p. m.,4:00 a. m. - 10:00 p. m.,5:00 a. m. - 9:30 p. m.,1,4,1,3,1,2,0,{1ABA650F-395F-45D4-A4BF-9728CE3252FD},40172.8520381516
4276,LLL,GL519,Olarte - Los Laches,Olarte,Los Laches,28/06/2021,7,3,40.97321968,ETIB BO,6490,GL519-3,13,9,4:00 a. m. - 9:00 p. m.,4:00 a. m. - 9:00 p. m.,5:00 a. m. - 8:00 p. m.,1,4,1,3,1,2,0,{226F5B7C-E955-4CD0-9B7F-E28512D560A2},40973.2196755562
4277,GGG,GG514,Portal Sur - San José,San José,Portal Sur,3/04/2021,7,7,10.49519085,ETIB BO,8243,GG514-3,9,9,4:00 a. m. - 12:30 a. m.,4:00 a. m. - 12:30 a. m.,4:00 a. m. - 11:30 p. m.,1,3,2,3,1,2,0,{229ADEB4-38C0-4DD0-8FBC-3E73222E500C},10495.190852596
4279,SCR,117,San Bernardino/Potreritos - Libertadores,San Bernardino,Libertadores,31/01/2014,7,4,43.47005445,ETIB BO,8074,117-3,13,9,3:30 a. m. - 10:30 p. m.,3:30 a. m. - 10:03 p. m.,4:30 a. m. - 9:03 p. m.,1,4,1,3,1,2,0,{26940E75-ECC5-42CC-A645-76C4F3101AF7},43470.054448994
4280,SCR,580,Bosa San José - Estación Bicentenario,Bosa San José,Est. Bicentenario,10/03/2014,7,3,40.75952702,ETIB BO,8352,580-3,13,9,4:00 a. m. - 11:00 p. m.,4:00 a. m. - 11:00 p. m.,5:00 a. m. - 10:00 p. m.,1,3,1,3,1,2,0,{287CC52B-6DF9-4B84-992B-5DC6C18B3421},40759.5270219216
4282,AAA,AA001,El Paraíso - Bosque Calderón,Paraiso,Bosque Calderon,23/05/2022,2,2,12.79852443,CONSORCIO EXPRESS USAQUEN N,8409,AA001-3,0,0,4:00 a. m. - 10:30 p. m.,4:00 a. m. - 9:00 p. m.,5:00 a. m. - 9:00 p. m.,1,4,2,3,1,2,0,{2D232697-C74A-4E62-BAF8-5EDBC0B0E214},12798.5244322454
4283,FFF,KF333,Est. Av. Rojas - Ciudad Alsacia,Est. Av. Rojas,Ciudad Alsacia,22/03/2022,8,9,12.09115664,GRAN AMÉRICAS FONTIBON I,12436,KF333-3,7,6,5:00 a. m. - 9:00 p. m., , ,1,4,2,1,1,2,0,{2EB7B9DC-E489-4FB4-963B-2BDCB0078AD2},12091.1566368939
4284,ALI,6-1C,Casalinda,Portal Tunal,Casalinda,26/03/2015,6,6,4.64031544,SUMA CIUDAD BOLIVAR BC,10948,6-1Ca,11,11,4:00 a. m. - 12:30 a. m.,4:00 a. m. - 12:30 a. m.,4:00 a. m. - 11:30 p. m.,1,3,2,3,1,2,0,{319D6FD5-C6E3-4B4F-BBB7-77673823CD7C},4640.31544377561
4286,HHH,HH639,Arborizadora Alta - Villa Mayor,Arborizadora Alta,Villa Mayor,19/12/2022,19,16,18.97589116,SUMA CIUDAD BOLIVAR BC,10818,HH639-3,10,11,4:00 a. m. - 9:30 p. m.,4:00 a. m. - 9:30 p. m.,5:00 a. m. - 8:30 p. m.,1,4,2,3,1,2,0,{33D3715E-2232-47F2-A6EB-E16AD1A9BBF3},18975.8911631355
4287,CBO,260,Arabia - Unicentro,Unicentro,Arabia,30/08/2014,1,19,56.70784092,SUMA CIUDAD BOLIVAR BC,8459,260-3,11,1,3:30 a. m. - 9:30 p. m.,4:00 a. m. - 9:30 p. m.,5:00 a. m. - 9:30 p. m.,1,3,1,3,1,2,0,{3563F697-A4FA-4F79-9499-2FA447564BAF},56707.8409223073
4288,ENG,C25,Sabana Del Dorado - Unicentro,Unicentro,Sabana Del Dorado,7/09/2013,1,10,33.6044617,GMOVIL ENGATIVA E,5658,C25-3,5,1,4:00 a. m. - 11:00 p. m.,4:00 a. m. - 11:00 p. m.,5:00 a. m. - 10:00 p. m.,1,3,1,3,1,2,0,{378BC3FD-3B58-4581-AA53-A68488A5F852},33604.4617004496
4289,HHH,DH216,La Florida - Villa Mayor,La Florida,Villa Mayor,18/03/2024,10,18,42.20511232,GMOVIL ENGATIVA E,8601,DH216-3,10,5,4:00 a. m. - 11:00 p. m.,4:00 a. m. - 11:00 p. m.,5:00 a. m. - 10:00 p. m.,1,3,1,3,1,2,0,{38FBE8F4-AE50-48F8-B01E-C3ED1F78B8D6},42205.112315403
4290,BBB,KB326,PRADO GRANDE - UNICENTRO,Unicentro,Prado Grande,11/05/2022,9,1,22.42080169,Consorcio Express N,4105,K326-2,6,1,4:00 a. m. - 9:30 p. m.,4:00 a. m. - 9:30 p. m.,6:00 a. m. - 8:00 p. m.,1,3,1,3,1,2,3,{3B33FCD7-A8EA-4A44-99AC-7930E02B735F},22420.8016872323
4291,CCC,CB130,Suba Berlín - Cardioinfantil,Cardio Infantil,Suba Berlín,12/07/2021,1,11,29.84635122,CONSORCIO EXPRESS USAQUEN N,7100,CB130-3,3,1,4:00 a. m. - 8:30 p. m.,4:00 a. m. - 8:30 p. m.,5:00 a. m. - 6:00 p. m.,1,4,1,3,1,2,0,{3B9142B0-5E22-446A-995F-89F7D7A1DAA5},29846.3512192884
4292,KKK,KA336,Puente Grande Pico/ Hb Fontibón - Germania,Germania,Puente Grande Hb,18/09/2013,3,9,34.03888393,ESTE ES MI BUS TINTAL TZ,7853,KA336-3,6,0,4:00 a. m. - 10:55 p. m.,4:00 a. m. - 11:00 p. m.,5:00 a. m. - 10:00 p. m.,1,3,1,3,1,2,0,{3BE8AB2B-4589-4C31-9D8E-6BB3F362D895},34038.8839278251
